FirstName,LastName,Start,Finish,TimeStart,TimeFinish
Ingrid,Barranco,Coffee Snack,Coffee Snack,2014-01-10 07:01:01,2014-01-10 07:01:01
Ingrid,Barranco,Coffee Snack,Gastech,2014-01-10 07:31:01,2014-01-10 07:44:19
Ingrid,Barranco,Gastech,Katerina's Café,2014-01-10 12:24:01,2014-01-10 12:27:23
Ingrid,Barranco,Katerina's Café,Gastech,2014-01-10 13:34:01,2014-01-10 13:37:23
Ingrid,Barranco,Gastech,Spetson Park,2014-01-10 18:02:01,2014-01-10 18:09:21
Ingrid,Barranco,Spetson Park,Spetson Park,2014-01-10 18:13:01,2014-01-10 18:13:01
Ingrid,Barranco,Spetson Park,Albert's Fine Clothing,2014-01-10 19:41:01,2014-01-10 19:44:12
Ingrid,Barranco,Albert's Fine Clothing,Albert's Fine Clothing,2014-01-10 19:48:01,2014-01-10 19:48:01
Ingrid,Barranco,Albert's Fine Clothing,Spetson Park,2014-01-10 20:11:01,2014-01-10 20:14:13
Ingrid,Barranco,Spetson Park,Albert's Fine Clothing,2014-01-11 12:58:01,2014-01-11 13:01:13
Ingrid,Barranco,Albert's Fine Clothing,Brew've Been Served,2014-01-11 13:48:01,2014-01-11 13:59:48
Ingrid,Barranco,Brew've Been Served,Spetson Park,2014-01-11 16:11:01,2014-01-11 16:20:43
Ingrid,Barranco,Spetson Park,Albert's Fine Clothing,2014-01-11 18:25:01,2014-01-11 18:28:13
Ingrid,Barranco,Albert's Fine Clothing,Spetson Park,2014-01-11 19:27:01,2014-01-11 19:31:01
Ingrid,Barranco,Spetson Park,Desafio Golf Course,2014-01-12 13:01:01,2014-01-12 13:06:05
Ingrid,Barranco,Desafio Golf Course,Spetson Park,2014-01-12 16:05:01,2014-01-12 16:11:01
Ingrid,Barranco,Spetson Park,Albert's Fine Clothing,2014-01-12 18:40:01,2014-01-12 18:43:13
Ingrid,Barranco,Albert's Fine Clothing,Spetson Park,2014-01-12 20:46:01,2014-01-12 20:49:12
Ingrid,Barranco,Spetson Park,Spetson Park,2014-01-12 20:53:01,2014-01-12 20:53:01
Ingrid,Barranco,Spetson Park,Coffee Snack,2014-01-13 06:32:01,2014-01-13 06:34:24
Ingrid,Barranco,Coffee Snack,Coffee Snack,2014-01-13 06:46:01,2014-01-13 06:46:01
Ingrid,Barranco,Coffee Snack,Gastech,2014-01-13 07:12:01,2014-01-13 07:25:19
Ingrid,Barranco,Gastech,Roberts and Sons,2014-01-13 12:20:01,2014-01-13 12:28:17
Ingrid,Barranco,Roberts and Sons,Gastech,2014-01-13 13:38:01,2014-01-13 13:46:17
Ingrid,Barranco,Gastech,Spetson Park,2014-01-13 18:04:01,2014-01-13 18:11:22
Ingrid,Barranco,Spetson Park,Albert's Fine Clothing,2014-01-13 19:28:01,2014-01-13 19:31:35
Ingrid,Barranco,Albert's Fine Clothing,Spetson Park,2014-01-13 20:36:01,2014-01-13 20:39:35
Ingrid,Barranco,Spetson Park,Coffee Snack,2014-01-14 07:00:01,2014-01-14 07:07:01
Ingrid,Barranco,Coffee Snack,Gastech,2014-01-14 07:17:01,2014-01-14 07:30:19
Ingrid,Barranco,Gastech,Albert's Fine Clothing,2014-01-14 12:09:01,2014-01-14 12:18:27
Ingrid,Barranco,Albert's Fine Clothing,Gastech,2014-01-14 13:26:01,2014-01-14 13:35:27
Ingrid,Barranco,Gastech,Spetson Park,2014-01-14 17:59:01,2014-01-14 18:06:22
Ingrid,Barranco,Spetson Park,Coffee Snack,2014-01-15 06:51:01,2014-01-15 06:53:25
Ingrid,Barranco,Coffee Snack,Gastech,2014-01-15 07:10:01,2014-01-15 07:23:19
Ingrid,Barranco,Gastech,Roberts and Sons,2014-01-15 12:11:01,2014-01-15 12:19:17
Ingrid,Barranco,Roberts and Sons,Gastech,2014-01-15 13:31:01,2014-01-15 13:39:17
Ingrid,Barranco,Gastech,Spetson Park,2014-01-15 18:06:01,2014-01-15 18:13:22
Ingrid,Barranco,Spetson Park,Albert's Fine Clothing,2014-01-15 19:17:01,2014-01-15 19:20:13
Ingrid,Barranco,Albert's Fine Clothing,Spetson Park,2014-01-15 20:20:01,2014-01-15 20:23:12
Ingrid,Barranco,Spetson Park,Spetson Park,2014-01-15 20:30:01,2014-01-15 20:30:01
Ingrid,Barranco,Spetson Park,Coffee Snack,2014-01-16 06:30:01,2014-01-16 06:32:24
Ingrid,Barranco,Coffee Snack,Coffee Snack,2014-01-16 06:57:01,2014-01-16 06:57:01
Ingrid,Barranco,Coffee Snack,Gastech,2014-01-16 07:12:01,2014-01-16 07:25:19
Ingrid,Barranco,Gastech,Katerina's Café,2014-01-16 12:18:01,2014-01-16 12:21:23
Ingrid,Barranco,Katerina's Café,Gastech,2014-01-16 13:24:47,2014-01-16 13:28:09
Ingrid,Barranco,Gastech,Spetson Park,2014-01-16 18:21:01,2014-01-16 18:28:22
Ingrid,Barranco,Spetson Park,Albert's Fine Clothing,2014-01-16 19:40:01,2014-01-16 19:43:13
Ingrid,Barranco,Albert's Fine Clothing,Spetson Park,2014-01-16 21:14:01,2014-01-16 21:19:01
Ingrid,Barranco,Spetson Park,Coffee Snack,2014-01-17 07:18:01,2014-01-17 07:22:13
Ingrid,Barranco,Coffee Snack,Gastech,2014-01-17 07:31:01,2014-01-17 07:44:19
Ingrid,Barranco,Gastech,Brew've Been Served,2014-01-17 12:19:01,2014-01-17 12:22:42
Ingrid,Barranco,Brew've Been Served,Gastech,2014-01-17 13:22:01,2014-01-17 13:25:42
Ingrid,Barranco,Gastech,Spetson Park,2014-01-17 18:04:01,2014-01-17 18:11:22
Ingrid,Barranco,Spetson Park,Albert's Fine Clothing,2014-01-17 19:09:01,2014-01-17 19:12:13
Ingrid,Barranco,Albert's Fine Clothing,Spetson Park,2014-01-17 20:55:01,2014-01-17 20:58:13
Ingrid,Barranco,Spetson Park,Katerina's Café,2014-01-18 12:40:01,2014-01-18 12:49:32
Ingrid,Barranco,Katerina's Café,Spetson Park,2014-01-18 14:04:01,2014-01-18 14:13:32
Ingrid,Barranco,Spetson Park,Roberts and Sons,2014-01-18 18:25:01,2014-01-18 18:31:57
Ingrid,Barranco,Roberts and Sons,Spetson Park,2014-01-18 19:49:01,2014-01-18 19:57:01
Ingrid,Barranco,Spetson Park,Desafio Golf Course,2014-01-19 12:31:01,2014-01-19 12:36:05
Ingrid,Barranco,Desafio Golf Course,Spetson Park,2014-01-19 16:01:01,2014-01-19 16:06:03
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-06 07:59:01,2014-01-06 08:00:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-06 08:11:01,2014-01-06 08:19:31
Isak,Baza,Gastech,Katerina's Café,2014-01-06 12:00:01,2014-01-06 12:03:23
Isak,Baza,Katerina's Café,Gastech,2014-01-06 13:48:01,2014-01-06 13:51:23
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-06 17:22:01,2014-01-06 17:26:29
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-07 07:20:01,2014-01-07 07:21:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-07 08:03:01,2014-01-07 08:11:31
Isak,Baza,Gastech,Roberts and Sons,2014-01-07 12:08:01,2014-01-07 12:16:17
Isak,Baza,Roberts and Sons,Gastech,2014-01-07 13:31:01,2014-01-07 13:39:17
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-07 17:17:01,2014-01-07 17:21:29
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-08 07:38:01,2014-01-08 07:39:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-08 08:14:01,2014-01-08 08:22:31
Isak,Baza,Gastech,Katerina's Café,2014-01-08 12:13:01,2014-01-08 12:16:23
Isak,Baza,Katerina's Café,Gastech,2014-01-08 13:33:01,2014-01-08 13:36:23
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-08 17:34:01,2014-01-08 17:38:29
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-08 19:25:01,2014-01-08 19:29:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-08 21:29:01,2014-01-08 21:33:08
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-08 21:43:01,2014-01-08 21:43:01
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-09 07:12:01,2014-01-09 07:13:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-09 07:45:01,2014-01-09 07:53:31
Isak,Baza,Gastech,General Grocer,2014-01-09 12:02:01,2014-01-09 12:08:16
Isak,Baza,General Grocer,Gastech,2014-01-09 13:28:01,2014-01-09 13:34:16
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-09 17:16:01,2014-01-09 17:20:29
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-09 18:44:01,2014-01-09 18:48:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-09 19:43:01,2014-01-09 19:47:09
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-10 07:11:01,2014-01-10 07:12:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-10 07:58:01,2014-01-10 08:06:31
Isak,Baza,Gastech,Roberts and Sons,2014-01-10 11:52:01,2014-01-10 12:00:17
Isak,Baza,Roberts and Sons,Gastech,2014-01-10 13:34:01,2014-01-10 13:42:17
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-10 17:12:01,2014-01-10 17:16:29
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-10 18:30:01,2014-01-10 18:34:09
Isak,Baza,Ouzeri Elian,White Building,2014-01-10 18:54:01,2014-01-10 19:02:25
Isak,Baza,White Building,Jack's Magic Beans,2014-01-10 23:21:01,2014-01-10 23:30:01
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-11 18:13:01,2014-01-11 18:17:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-11 19:23:01,2014-01-11 19:27:09
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-12 18:35:01,2014-01-12 18:39:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-12 20:08:01,2014-01-12 20:12:09
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-13 07:22:01,2014-01-13 07:23:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-13 08:05:01,2014-01-13 08:13:31
Isak,Baza,Gastech,Katerina's Café,2014-01-13 12:11:01,2014-01-13 12:14:23
Isak,Baza,Katerina's Café,Gastech,2014-01-13 13:37:01,2014-01-13 13:40:23
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-13 17:28:01,2014-01-13 17:32:29
Isak,Baza,Jack's Magic Beans,Kronos Mart,2014-01-13 19:07:01,2014-01-13 19:12:43
Isak,Baza,Kronos Mart,Jack's Magic Beans,2014-01-13 20:21:01,2014-01-13 20:26:43
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-14 07:43:01,2014-01-14 07:44:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-14 07:56:01,2014-01-14 08:04:31
Isak,Baza,Gastech,Ouzeri Elian,2014-01-14 12:04:01,2014-01-14 12:06:05
Isak,Baza,Ouzeri Elian,Gastech,2014-01-14 13:45:01,2014-01-14 13:47:05
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-14 17:26:01,2014-01-14 17:30:29
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-14 19:06:01,2014-01-14 19:10:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-14 20:41:01,2014-01-14 20:45:09
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-15 06:58:01,2014-01-15 06:59:01
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-15 07:45:01,2014-01-15 07:53:31
Isak,Baza,Gastech,Albert's Fine Clothing,2014-01-15 11:52:01,2014-01-15 12:01:27
Isak,Baza,Albert's Fine Clothing,Gastech,2014-01-15 13:28:01,2014-01-15 13:37:27
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-15 17:12:01,2014-01-15 17:16:29
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-15 18:47:01,2014-01-15 18:51:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-15 20:30:01,2014-01-15 20:34:09
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-16 07:44:01,2014-01-16 07:45:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-16 08:02:01,2014-01-16 08:10:31
Isak,Baza,Gastech,Albert's Fine Clothing,2014-01-16 12:15:01,2014-01-16 12:24:27
Isak,Baza,Albert's Fine Clothing,Gastech,2014-01-16 13:28:01,2014-01-16 13:37:27
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-16 17:22:01,2014-01-16 17:26:29
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-16 18:42:01,2014-01-16 18:46:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-16 20:26:01,2014-01-16 20:30:09
Isak,Baza,Jack's Magic Beans,Jack's Magic Beans,2014-01-17 07:41:01,2014-01-17 07:42:34
Isak,Baza,Jack's Magic Beans,Gastech,2014-01-17 07:54:01,2014-01-17 08:02:31
Isak,Baza,Gastech,Jack's Magic Beans,2014-01-17 17:24:01,2014-01-17 17:28:29
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-17 18:38:01,2014-01-17 18:42:08
Isak,Baza,Ouzeri Elian,Ouzeri Elian,2014-01-17 18:49:01,2014-01-17 18:49:01
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-17 19:44:01,2014-01-17 19:48:09
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-18 18:35:01,2014-01-18 18:39:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-18 19:26:01,2014-01-18 19:30:09
Isak,Baza,Jack's Magic Beans,Ouzeri Elian,2014-01-19 18:47:01,2014-01-19 18:51:09
Isak,Baza,Ouzeri Elian,Jack's Magic Beans,2014-01-19 19:50:01,2014-01-19 19:54:02
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-06 07:18:01,2014-01-06 07:20:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-06 07:51:01,2014-01-06 07:56:33
Linnea,Bergen,Gastech,General Grocer,2014-01-06 12:01:01,2014-01-06 12:07:16
Linnea,Bergen,General Grocer,Gastech,2014-01-06 13:25:01,2014-01-06 13:31:16
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-06 17:30:01,2014-01-06 17:34:42
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-06 18:45:01,2014-01-06 18:47:02
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-06 20:14:01,2014-01-06 20:16:02
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-07 07:17:01,2014-01-07 07:19:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-07 07:57:01,2014-01-07 08:02:33
Linnea,Bergen,Gastech,General Grocer,2014-01-07 11:55:01,2014-01-07 12:03:01
Linnea,Bergen,General Grocer,Gastech,2014-01-07 13:37:01,2014-01-07 13:43:16
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-07 17:45:01,2014-01-07 17:49:42
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-07 19:20:01,2014-01-07 19:22:02
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-07 20:13:01,2014-01-07 20:15:02
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-08 07:24:01,2014-01-08 07:26:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-08 07:57:01,2014-01-08 08:02:33
Linnea,Bergen,Gastech,Albert's Fine Clothing,2014-01-08 12:10:01,2014-01-08 12:19:27
Linnea,Bergen,Albert's Fine Clothing,Gastech,2014-01-08 13:28:01,2014-01-08 13:37:27
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-08 17:52:01,2014-01-08 17:56:42
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-08 19:45:01,2014-01-08 19:47:02
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-08 21:15:01,2014-01-08 21:17:02
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-09 07:07:01,2014-01-09 07:09:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-09 07:44:01,2014-01-09 07:49:33
Linnea,Bergen,Gastech,Katerina's Café,2014-01-09 11:55:01,2014-01-09 11:58:23
Linnea,Bergen,Katerina's Café,Gastech,2014-01-09 13:09:01,2014-01-09 13:12:22
Linnea,Bergen,Gastech,Gastech,2014-01-09 13:18:58,2014-01-09 13:18:58
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-09 17:28:01,2014-01-09 17:32:42
Linnea,Bergen,Guy's Gyros,Brew've Been Served,2014-01-09 19:05:01,2014-01-09 19:06:53
Linnea,Bergen,Brew've Been Served,Guy's Gyros,2014-01-09 20:33:01,2014-01-09 20:34:53
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-10 07:06:01,2014-01-10 07:08:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-10 07:44:01,2014-01-10 07:49:33
Linnea,Bergen,Gastech,Brew've Been Served,2014-01-10 12:11:01,2014-01-10 12:14:42
Linnea,Bergen,Brew've Been Served,Gastech,2014-01-10 13:28:01,2014-01-10 13:31:42
Linnea,Bergen,Gastech,Carly's Coffee,2014-01-10 14:40:01,2014-01-10 14:46:03
Linnea,Bergen,Carly's Coffee,Gastech,2014-01-10 16:16:01,2014-01-10 16:22:02
Linnea,Bergen,Gastech,Gastech,2014-01-10 17:06:01,2014-01-10 17:06:01
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-10 17:41:01,2014-01-10 17:45:42
Linnea,Bergen,Guy's Gyros,White Building,2014-01-10 18:40:01,2014-01-10 18:51:01
Linnea,Bergen,White Building,Guy's Gyros,2014-01-10 22:20:01,2014-01-10 22:31:01
Linnea,Bergen,Guy's Gyros,Roberts and Sons,2014-01-11 12:32:01,2014-01-11 12:41:04
Linnea,Bergen,Roberts and Sons,Guy's Gyros,2014-01-11 13:54:01,2014-01-11 14:03:04
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-11 18:20:01,2014-01-11 18:22:02
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-11 19:20:01,2014-01-11 19:22:02
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-12 18:15:01,2014-01-12 18:18:01
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-12 19:26:01,2014-01-12 19:28:02
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-13 07:51:01,2014-01-13 07:53:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-13 08:03:01,2014-01-13 08:08:33
Linnea,Bergen,Gastech,Albert's Fine Clothing,2014-01-13 11:46:01,2014-01-13 11:55:27
Linnea,Bergen,Albert's Fine Clothing,Gastech,2014-01-13 13:34:01,2014-01-13 13:43:27
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-13 17:50:01,2014-01-13 17:54:42
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-13 19:14:01,2014-01-13 19:17:01
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-13 20:49:01,2014-01-13 20:51:02
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-14 07:21:01,2014-01-14 07:23:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-14 07:56:01,2014-01-14 08:01:33
Linnea,Bergen,Gastech,Albert's Fine Clothing,2014-01-14 12:12:01,2014-01-14 12:21:27
Linnea,Bergen,Albert's Fine Clothing,Gastech,2014-01-14 13:20:01,2014-01-14 13:29:27
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-14 17:54:01,2014-01-14 17:59:01
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-15 07:30:01,2014-01-15 07:32:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-15 08:02:01,2014-01-15 08:07:33
Linnea,Bergen,Gastech,Ouzeri Elian,2014-01-15 12:05:01,2014-01-15 12:07:05
Linnea,Bergen,Ouzeri Elian,Gastech,2014-01-15 13:11:01,2014-01-15 13:13:05
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-15 17:41:01,2014-01-15 17:45:42
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-15 19:10:01,2014-01-15 19:12:02
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-15 21:07:01,2014-01-15 21:10:01
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-16 07:08:01,2014-01-16 07:10:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-16 07:53:01,2014-01-16 07:58:33
Linnea,Bergen,Gastech,Albert's Fine Clothing,2014-01-16 11:53:01,2014-01-16 12:02:27
Linnea,Bergen,Albert's Fine Clothing,Gastech,2014-01-16 13:39:01,2014-01-16 13:48:27
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-16 17:34:01,2014-01-16 17:38:42
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-16 19:14:01,2014-01-16 19:16:02
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-16 21:00:01,2014-01-16 21:02:02
Linnea,Bergen,Guy's Gyros,Coffee Cameleon,2014-01-17 07:31:01,2014-01-17 07:33:42
Linnea,Bergen,Coffee Cameleon,Gastech,2014-01-17 07:53:01,2014-01-17 07:58:33
Linnea,Bergen,Gastech,Guy's Gyros,2014-01-17 17:42:01,2014-01-17 17:46:42
Linnea,Bergen,Guy's Gyros,Katerina's Café,2014-01-17 19:36:01,2014-01-17 19:38:02
Linnea,Bergen,Katerina's Café,Guy's Gyros,2014-01-17 20:23:01,2014-01-17 20:25:02
Linnea,Bergen,Guy's Gyros,Roberts and Sons,2014-01-18 12:20:01,2014-01-18 12:29:02
Linnea,Bergen,Roberts and Sons,Roberts and Sons,2014-01-18 12:35:01,2014-01-18 12:35:01
Linnea,Bergen,Roberts and Sons,Roberts and Sons,2014-01-18 13:27:01,2014-01-18 13:27:47
Linnea,Bergen,Roberts and Sons,Guy's Gyros,2014-01-18 15:44:01,2014-01-18 15:52:41
Elsa,Orilla,White Building,Coffee Snack,2014-01-06 07:01:01,2014-01-06 07:04:49
Elsa,Orilla,Coffee Snack,Gastech,2014-01-06 07:47:01,2014-01-06 08:00:19
Elsa,Orilla,Gastech,Ouzeri Elian,2014-01-06 11:46:01,2014-01-06 11:48:05
Elsa,Orilla,Ouzeri Elian,Gastech,2014-01-06 13:30:01,2014-01-06 13:32:05
Elsa,Orilla,Gastech,White Building,2014-01-06 17:32:01,2014-01-06 17:41:41
Elsa,Orilla,White Building,Coffee Snack,2014-01-07 07:19:01,2014-01-07 07:22:49
Elsa,Orilla,Coffee Snack,Gastech,2014-01-07 07:46:01,2014-01-07 07:59:19
Elsa,Orilla,Gastech,Brew've Been Served,2014-01-07 12:09:01,2014-01-07 12:12:42
Elsa,Orilla,Brew've Been Served,Gastech,2014-01-07 13:18:01,2014-01-07 13:21:42
Elsa,Orilla,Gastech,White Building,2014-01-07 17:41:01,2014-01-07 17:50:41
Elsa,Orilla,White Building,Albert's Fine Clothing,2014-01-07 19:22:01,2014-01-07 19:24:42
Elsa,Orilla,Albert's Fine Clothing,White Building,2014-01-07 21:07:01,2014-01-07 21:09:42
Elsa,Orilla,White Building,Coffee Snack,2014-01-08 07:20:01,2014-01-08 07:24:01
Elsa,Orilla,Coffee Snack,Gastech,2014-01-08 07:53:01,2014-01-08 08:06:19
Elsa,Orilla,Gastech,Chostus Hotel,2014-01-08 11:10:01,2014-01-08 11:17:07
Elsa,Orilla,Chostus Hotel,Gastech,2014-01-08 13:01:01,2014-01-08 13:08:06
Elsa,Orilla,Gastech,Gastech,2014-01-08 13:16:01,2014-01-08 13:16:01
Elsa,Orilla,Gastech,Gastech,2014-01-08 13:40:01,2014-01-08 13:40:01
Elsa,Orilla,Gastech,White Building,2014-01-08 17:22:01,2014-01-08 17:31:41
Elsa,Orilla,White Building,Albert's Fine Clothing,2014-01-08 18:25:01,2014-01-08 18:27:42
Elsa,Orilla,Albert's Fine Clothing,White Building,2014-01-08 19:33:01,2014-01-08 19:35:41
Elsa,Orilla,White Building,White Building,2014-01-08 19:41:01,2014-01-08 19:41:01
Elsa,Orilla,White Building,Coffee Snack,2014-01-09 07:44:01,2014-01-09 07:47:49
Elsa,Orilla,Coffee Snack,Gastech,2014-01-09 07:58:01,2014-01-09 08:11:19
Elsa,Orilla,Gastech,General Grocer,2014-01-09 11:51:01,2014-01-09 11:57:16
Elsa,Orilla,General Grocer,Gastech,2014-01-09 13:28:01,2014-01-09 13:34:16
Elsa,Orilla,Gastech,White Building,2014-01-09 17:47:01,2014-01-09 17:56:41
Elsa,Orilla,White Building,Albert's Fine Clothing,2014-01-09 18:48:01,2014-01-09 18:50:42
Elsa,Orilla,Albert's Fine Clothing,White Building,2014-01-09 20:10:01,2014-01-09 20:12:41
Elsa,Orilla,White Building,White Building,2014-01-09 20:16:01,2014-01-09 20:16:01
Elsa,Orilla,White Building,Coffee Snack,2014-01-10 07:15:01,2014-01-10 07:18:49
Elsa,Orilla,Coffee Snack,Gastech,2014-01-10 07:40:01,2014-01-10 07:53:19
Elsa,Orilla,Gastech,Chostus Hotel,2014-01-10 11:00:01,2014-01-10 11:10:01
Elsa,Orilla,Chostus Hotel,Gastech,2014-01-10 13:13:01,2014-01-10 13:20:07
Elsa,Orilla,Gastech,Gastech,2014-01-10 13:42:01,2014-01-10 13:42:01
Elsa,Orilla,Gastech,White Building,2014-01-10 17:28:01,2014-01-10 17:37:41
Elsa,Orilla,White Building,White Building,2014-01-10 19:12:01,2014-01-10 19:12:54
Elsa,Orilla,White Building,White Building,2014-01-10 22:43:01,2014-01-10 22:43:53
Elsa,Orilla,White Building,White Building,2014-01-10 23:00:01,2014-01-10 23:00:01
Elsa,Orilla,White Building,Roberts and Sons,2014-01-11 12:31:01,2014-01-11 12:37:40
Elsa,Orilla,Roberts and Sons,White Building,2014-01-11 13:38:01,2014-01-11 13:44:40
Elsa,Orilla,White Building,Katerina's Café,2014-01-11 18:14:01,2014-01-11 18:25:51
Elsa,Orilla,Katerina's Café,White Building,2014-01-11 19:45:01,2014-01-11 19:56:51
Elsa,Orilla,White Building,Roberts and Sons,2014-01-12 12:31:01,2014-01-12 12:36:36
Elsa,Orilla,Roberts and Sons,White Building,2014-01-12 13:57:01,2014-01-12 14:02:36
Elsa,Orilla,White Building,Albert's Fine Clothing,2014-01-12 17:57:01,2014-01-12 17:59:42
Elsa,Orilla,Albert's Fine Clothing,White Building,2014-01-12 20:19:01,2014-01-12 20:21:40
Elsa,Orilla,White Building,White Building,2014-01-12 20:46:01,2014-01-12 20:46:01
Elsa,Orilla,White Building,Coffee Snack,2014-01-13 07:26:01,2014-01-13 07:29:49
Elsa,Orilla,Coffee Snack,Gastech,2014-01-13 07:53:01,2014-01-13 08:06:19
Elsa,Orilla,Gastech,Brew've Been Served,2014-01-13 11:57:01,2014-01-13 12:00:42
Elsa,Orilla,Brew've Been Served,Gastech,2014-01-13 13:35:01,2014-01-13 13:38:42
Elsa,Orilla,Gastech,White Building,2014-01-13 17:17:01,2014-01-13 17:26:41
Elsa,Orilla,White Building,Coffee Snack,2014-01-14 07:21:01,2014-01-14 07:24:49
